Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:09.166,68,0.0,0.0,0.0,0.0,0.0,0.03122951317224487,0.38756996393203735,0.0,0.0,0.0,0.0,0.0,0.0312685153112751,0.38764938712120056,0.012404044737757434,0.0009557221783325076,0.011520759051246377,0.030067501589655876,0.02175995521247387,0.04035450890660286,0.01322144828736782,0.003156406572088599,0.0,0.04209170863032341,0.038731835782527924,0.013377634876194583,0.01598177810649559,0.01883820816874504,0.01779075339436531,0.096667516196698,0.11113368865182495,0.00967552664138134,0.006158305858040027,0.01040627470895443,0.006565509076941872,0.002957672126844716,0.003496884135529399,0.031388208619292104,0.036062935772681964,0.003982531688021207,0.002507682219856505,0.000288071867544204,0.00022473171702586114,0.059039171008581394,0.04944993297776524,0.04929213525573242,0.000669727916829288,0.01775609701871872,0.02505423128604889,-8.276898734038696e-05,0.0010542826494202018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2129294872283936,2.582542657852173,1.5907478332519531,0.4875282347202301,3.8245725631713867,3.038586139678955,11.047798156738281
00:00:00:10.183,68,0.0,0.0,0.0,0.0,0.0,0.03145557163973526,0.38157421350479126,0.0,0.0,0.0,0.0,0.0,0.031467228358162076,0.38159510493278503,0.011777496365961647,0.0009225662215612829,0.010963416670396825,0.022654039785265923,0.019579559564590454,0.03060085140168667,0.020284464582800865,0.0032848140690475702,0.0,0.04730603098869324,0.043235812336206436,0.013564907955833087,0.01617047332643762,0.017864009365439415,0.016997080296278,0.08972883222471145,0.10442063811201141,0.011461578688805294,0.005947745070097418,0.013127486601711045,0.007741076088451424,0.0032206123400532628,0.003726839430968981,0.024338104977977944,0.02946306426049694,0.002716525747045708,0.001428271528879291,0.004774624481797218,0.004792222287505865,0.05796027294966015,0.04998301452710163,0.04982574172241993,0.0007240554550662637,0.017540080472826958,0.024616846814751625,-6.994195246079471e-06,0.0011594959069043398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19232439994812,2.610748767852783,1.5731945037841797,0.5145772695541382,4.59660530090332,3.7226810455322266,9.553611755371094
00:00:00:12.200,68,0.0,0.0,0.0,0.0,0.0,0.02817525917592087,0.38545313477516174,0.0,0.0,0.0,0.0,0.0,0.028183056629721603,0.3854984641075134,0.011868260828676853,0.0008498011738993227,0.011394113504181957,0.022677985951304436,0.01940268650650978,0.035196900367736816,0.022148828953504562,0.0029247633647173643,0.0,0.045973628759384155,0.040857087820768356,0.013724341134760754,0.016618344151594366,0.016983063891530037,0.015885353088378906,0.08741484207793838,0.10201668292753129,0.010515699315490571,0.005877224681109047,0.01496038750669424,0.008417244133897791,0.003317365139474678,0.003770340398617811,0.025691532891836205,0.03076177950337555,0.0022073131433374238,0.0008274233530950648,0.0001633097999729216,0.0001250226778211072,0.06094898545131557,0.04968811016064488,0.04952698427282478,0.0008137407712638378,0.01650725118815899,0.023764343932271004,-3.2354182621929795e-05,0.0013343517202883959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1094796657562256,2.4910380840301514,1.5261857509613037,0.5026146769523621,4.10650634765625,3.6898958683013916,10.368889808654785
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.026512339236353873,0.383748859167099,0.0,0.0,0.0,0.0,0.0,0.026511955623428955,0.3838178515434265,0.01072654246158104,0.0009254037868231535,0.01092979352495222,0.02037687785923481,0.017369957640767097,0.041327983140945435,0.02569272741675377,0.0030590405222028494,0.0,0.05133230611681938,0.04769151657819748,0.01426830622836525,0.016797729067812756,0.016762491315603256,0.015823062509298325,0.08586347620824493,0.1004411578394551,0.010720331245713558,0.005539413222684507,0.01578892062582411,0.009529449216325016,0.003390443569676137,0.003865543082240424,0.026366703573279533,0.03141234369538376,0.0030660248210301303,0.0016219054519130017,0.00015290282317437232,8.845403499435633e-05,0.06055474543714382,0.05007187277992691,0.04990854487321617,0.0009104922646656632,0.016705267131328583,0.024327240884304047,0.00018436949176248163,0.0017604823224246502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056720733642578,2.5325064659118652,1.491455078125,0.5026484727859497,4.780418872833252,4.091360569000244,9.335533142089844
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.02506076807561428,0.3858872652053833,0.0,0.0,0.0,0.0,0.0,0.02506735393535084,0.38591498136520386,0.010413350743399887,0.0009188790572807193,0.010366136563453159,0.01826108619570732,0.015853429213166237,0.033400021493434906,0.021001312881708145,0.0031397195998579264,0.0,0.05399816110730171,0.049629416316747665,0.014516942784226017,0.017161420181770276,0.016634805127978325,0.015658162534236908,0.08060313392685836,0.09492533061516312,0.011186766238739033,0.005320569797965651,0.015567966157071591,0.009190260825476646,0.003434877111227579,0.003947562851104045,0.022074102042835997,0.02721177074908081,0.002224340456587126,0.0010463137006210244,6.608747207792476e-05,7.79588517616503e-05,0.0604145363004454,0.05033894849968026,0.05018067095828923,0.0009152916027233005,0.014919939450919628,0.02219291217625141,9.035568655235693e-05,0.00133592972997576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.034078598022461,2.4619297981262207,1.5068700313568115,0.4865345358848572,4.400478839874268,3.7927815914154053,10.114544868469238
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.025090188385028227,0.3799531161785126,0.0,0.0,0.0,0.0,0.0,0.025130965763056526,0.3800254166126251,0.0095902409125671,0.0009083963232114911,0.010098710474630356,0.024359319359064102,0.014826240949332714,0.04807763546705246,0.02414081059396267,0.0033184185158461332,0.0,0.0503314845263958,0.04538271576166153,0.015088008091228084,0.01735881442434112,0.015353832393884659,0.014513151720166206,0.0824518516698938,0.0972654402260135,0.009290152848096266,0.0051472479425893215,0.013987730416992665,0.008186843825538817,0.003214792550691972,0.0037167701781890966,0.026559189337103994,0.03084794994531681,0.0033547830394350386,0.0019934207755006816,0.0002700259501580149,0.00022877767332829535,0.05739542732647389,0.04860530085500416,0.0484591852581126,0.0009375658701173961,0.014822525903582573,0.021885043010115623,0.00012370984768494964,0.0013357211137190461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.073253631591797,2.3124756813049316,1.602373719215393,0.5021823644638062,3.7441389560699463,3.428835868835449,11.098587989807129
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.024378588807884065,0.3808884024620056,0.0,0.0,0.0,0.0,0.0,0.024371484397704736,0.38093188405036926,0.009908824776339874,0.00096493074670434,0.010480935103727093,0.017381835728883743,0.01218440756201744,0.03830215334892273,0.02198406308889389,0.0030892426148056984,0.0,0.04947338625788689,0.04571158066391945,0.015350354951299564,0.017934240070419213,0.014743958599865437,0.013838546350598335,0.08005293460885163,0.0950811505418776,0.010354146154655323,0.0050821830511105824,0.016317146095894356,0.009997351336157876,0.0037852817534265518,0.004225690526092768,0.020825706418157845,0.026105497011170466,0.0024750140902050207,0.0013447218873751832,0.0005834081093780696,0.0005476863589137793,0.05780589280162079,0.049885792304634476,0.04971690179227753,0.0010377910220995545,0.01305000577121973,0.02012430690228939,2.7844123906106688e-05,0.0015219254419207573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1402530670166016,2.6224215030670166,1.5981905460357666,0.5024784207344055,4.237033367156982,3.9882407188415527,9.679727554321289
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.024721536441759416,0.37782883644104004,0.0,0.0,0.0,0.0,0.0,0.024744990233574484,0.3779224455356598,0.009778083126754189,0.0009581244667060673,0.009777721723513565,0.016535833477973938,0.010227187536656857,0.029238609597086906,0.013087920844554901,0.0031723985448479652,0.0,0.04907417669892311,0.04395319148898125,0.01558048099379292,0.01813164461924089,0.014593970030546188,0.013701342046260834,0.07886677309184906,0.09333351102819672,0.011224713337519017,0.004757488059147883,0.016185562665794736,0.00924426058971491,0.003680373704372749,0.004102272106470451,0.01651019246594263,0.021097153087919616,0.002324108724178536,0.0011667129946241594,0.00028807661146856844,0.0002311523276148364,0.0608465619267707,0.04987746214067997,0.04971373300874199,0.0010645684087648988,0.013598187826573849,0.020552802830934525,7.093857857398689e-05,0.001174616045318544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2487730979919434,2.6582272052764893,1.6794075965881348,0.5077626705169678,3.91339373588562,3.6067662239074707,10.11056900024414
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.021066005442687646,0.37467679381370544,0.0,0.0,0.0,0.0,0.0,0.021076504682650262,0.37478652596473694,0.008873032238075028,0.0010041965870186687,0.009792400951273927,0.014371978119015694,0.01191349420696497,0.025820499286055565,0.01601005159318447,0.0031669004820287228,0.0,0.05135190486907959,0.04744560644030571,0.015723499698941025,0.01812656636013057,0.014672389253973961,0.013805539347231388,0.07656214911475723,0.09062479883746308,0.012285005652311477,0.004991669826226635,0.015687739453148327,0.008833915297567005,0.0037212482422916936,0.004205940763512659,0.011461903865193825,0.016047740747746047,0.0020728854434996463,0.001043934469071479,0.00037987373070791364,0.00030294491443783045,0.057930450173910984,0.049773697207946284,0.049598518354473,0.0010843792697414756,0.013326387852430344,0.020250391215085983,0.00010516863403609022,0.001300886389799416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.060774803161621,2.605182647705078,1.645119071006775,0.49247050285339355,4.176713466644287,3.704862594604492,10.067963600158691
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.02386028800304127,0.3794993460178375,0.0,0.0,0.0,0.0,0.0,0.023857514606833153,0.37954962253570557,0.00934361950768097,0.0009520924068056047,0.009727193664229479,0.011049378663301468,0.009407613426446915,0.013204434886574745,0.017151033505797386,0.002954248571768403,0.0,0.05051989108324051,0.04680829122662544,0.015850950524820145,0.01851847941180867,0.014522087760269642,0.013712409883737564,0.07451536207767166,0.08872932197664674,0.013518783233709012,0.004720556215942058,0.017784563304997825,0.009948258911735154,0.004102944623250417,0.004591627024024191,0.005629355748981275,0.010594942216796362,0.001551580362766695,0.0006158418423363335,0.0008535709348507226,0.0008459014934487641,0.05920073575413624,0.0510817970812225,0.0509209766620427,0.0012041643494740129,0.01228071004152298,0.0194094218313694,4.1794592107180506e-05,0.0012323482660576701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0240354537963867,2.4510316848754883,1.6449227333068848,0.4913480877876282,4.820903301239014,4.30161190032959,9.011122703552246
00:00:00:19.333,68,0.0,0.0,0.0,0.0,0.0,0.022836402310036315,0.37862101197242737,0.0,0.0,0.0,0.0,0.0,0.02286743911490242,0.3787086009979248,0.008976265432479667,0.0009611503919586539,0.009191820322910127,0.011097658425569534,0.008669326081871986,0.011907653883099556,0.012995575554668903,0.0031110718846321106,0.0,0.0497482530772686,0.04508841037750244,0.0162029665691863,0.018770216898982034,0.01426793448626995,0.013557400554418564,0.07314390242003968,0.08682411163306533,0.014121940754643307,0.004648685152277012,0.015976402691093197,0.00861550888873251,0.0038192723231566333,0.004327839181662855,0.005334626612436957,0.00978109031722849,0.0014575783332093763,0.0005233440305321706,0.0005127289332449436,0.0004702217993326485,0.06025969013332756,0.0515971694145435,0.05143648349415066,0.001082063652575016,0.012083154171705246,0.01908051408827305,3.9783233660273254e-05,0.0010924189118668437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.194354295730591,2.5628414154052734,1.8619152307510376,0.5121923089027405,4.071094989776611,3.597257375717163,9.95032787322998
00:00:00:21.350,68,0.0,0.0,0.0,0.0,0.0,0.021716432807501525,0.3745231628417969,0.0,0.0,0.0,0.0,0.0,0.021743951195747527,0.3746481239795685,0.007686065595249968,0.001032762578688562,0.007755065708940163,0.00941086933016777,0.009190736338496208,0.005156301893293858,0.01109018363058567,0.003283038502559066,0.0,0.047861672937870026,0.044395577162504196,0.016573871095790973,0.019155264990178764,0.013877438381314278,0.013228955678641796,0.07025844082292595,0.08270584044826661,0.015790834443908865,0.004968957598137894,0.013922622603655453,0.006730763863011799,0.00348082363362555,0.004043499231637612,0.0037504071789611353,0.00802891178604145,0.0011729931945225727,0.0003604384638276,0.0005142488516867161,0.0004447813262231648,0.05862855763927902,0.05116273427940151,0.051004724222544096,0.0009799179388210177,0.010857513174414635,0.017358748242259026,9.417574619874358e-05,0.0007164229173213243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1987645626068115,2.611333131790161,1.7651137113571167,0.5013903379440308,4.575706481933594,3.777487277984619,9.313070297241211
00:00:00:21.366,68,0.0,0.0,0.0,0.0,0.0,0.023472330366724855,0.37510883808135986,0.0,0.0,0.0,0.0,0.0,0.02349147729225193,0.37519195675849915,0.007913807920185529,0.0010153530165553093,0.007693301511741066,0.00852943491190672,0.00853955652564764,0.003440809901803732,0.011311762034893036,0.003633755724877119,0.0,0.04662277176976204,0.04213446006178856,0.016779143855532353,0.019511513965568508,0.013944820500910282,0.01329050399363041,0.06845695524443451,0.08103520425907348,0.017152327886540166,0.005000981680350752,0.015244377566928272,0.007191981476998082,0.003815086739143615,0.004312447195730772,0.003682515875798366,0.007912214631467953,0.001177563183607936,0.00042618567569455905,0.002296811668202281,0.0023034149780869484,0.05879521519711808,0.05101362877790264,0.050866655451528874,0.0011521992273628712,0.010447269305586815,0.016954965889453888,0.00014102186833042651,0.0008763569639995694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.259587526321411,2.6650381088256836,1.9041255712509155,0.5159404277801514,4.610157489776611,3.948169231414795,8.835639953613281
00:00:00:22.383,68,0.0,0.0,0.0,0.0,0.0,0.020871042314322165,0.37417006492614746,0.0,0.0,0.0,0.0,0.0,0.020894943727239112,0.3742605149745941,0.007891626638132553,0.0010045883245766163,0.007187629304146195,0.007837608456611633,0.007358110975474119,0.003696981118991971,0.013480206951498985,0.0033303878735750914,0.0,0.046160805970430374,0.04152103513479233,0.01722720269253165,0.01985843382984692,0.01384097058326006,0.01324746385216713,0.06786109428922057,0.08044311996806046,0.016567903592492543,0.005039494603008499,0.015878683117621688,0.007506424346702814,0.0038756433228163863,0.004338351375072298,0.0036496295116854407,0.00793496261631855,0.001179780406596186,0.00035355647399017685,0.002364695305004716,0.0023387200199067593,0.05723008142158409,0.05141880752782419,0.05125217900877474,0.0011530801421031356,0.009234685450792313,0.015317700803279877,0.00012672912271227688,0.0008428108412772417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2750957012176514,2.681831121444702,1.9209041595458984,0.5061463713645935,3.7217445373535156,3.630401611328125,10.046473503112793
