Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:09.166,68,0.0,0.0,0.0,0.0,0.0,0.016815426234340514,0.2940030097961426,0.0,0.0,0.0,0.0,0.0,0.016923763476405715,0.29412102699279785,0.012749314887167205,0.0004421189660206437,0.014284902100963327,0.005860126577317715,0.0025024821516126394,0.0011272424599155784,0.0453682467341423,0.0010612942278385162,0.0010713574010878801,0.10557963699102402,0.10090524703264236,0.013432711969033057,0.015870747771830614,0.01213710755109787,0.011581539176404476,0.02591071944925194,0.03822854865422344,0.022426055394185143,0.007241901536250286,0.03577717988475952,0.016822065870989226,0.015073473578572465,0.01574557274580002,0.008145321044112768,0.015479744817460308,0.0023978829512686373,0.00269839892234755,0.0027925209142267704,0.0027315812185406685,0.11341209259461807,0.03683463016731981,0.03681078038024235,0.01454777643084526,0.030852537602186203,0.04120298847556114,0.0035164514556527138,0.01126296166330576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7578697204589844,0.5137887001037598,3.136505365371704,0.5017313361167908,6.400304794311523,5.1733317375183105,8.332746505737305
00:00:00:10.183,68,0.0,0.0,0.0,0.0,0.0,0.016394429716665306,0.29561248421669006,0.0,0.0,0.0,0.0,0.0,0.01649985944248501,0.2957366108894348,0.012567510297653293,0.0004546018608380109,0.014138215233519574,0.005840956699103117,0.0026101781986653805,0.001157428603619337,0.044662583619356155,0.0011245900532230735,0.0010399266611784697,0.10561218112707138,0.10088037699460983,0.013626664334105636,0.016041053751050475,0.012174226343631744,0.011629759334027767,0.02582146039079098,0.03827309275943325,0.022479043721442413,0.007275265772131653,0.035286515400052794,0.01654053587367443,0.014912817318370285,0.015572663274001102,0.007879871625227405,0.015196863896860924,0.002319193035900426,0.0025968896821943286,0.0022979953791946173,0.0022267038002610207,0.11043712794455322,0.036004084104065415,0.03597810473217077,0.014260531403124332,0.030647287145256996,0.04088990390300751,0.003398028202354908,0.01103370264172554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769982099533081,0.5527384281158447,3.1110410690307617,0.502449631690979,6.391482353210449,5.163439750671387,8.32382583618164
00:00:00:12.200,68,0.0,0.0,0.0,0.0,0.0,0.016476662996435548,0.29578447341918945,0.0,0.0,0.0,0.0,0.0,0.016577581531826934,0.29590657353401184,0.012552188737216625,0.00046080377069301903,0.014215487257431603,0.005931484047323465,0.0026734175626188517,0.00108730373904109,0.04433128237724304,0.0011732865823432803,0.0009811237687245011,0.10494880378246307,0.10017506778240204,0.013962700122859962,0.016346996392768497,0.012105725705623627,0.011517792008817196,0.02554578890785343,0.03784244806043533,0.022424351576390115,0.007337697734266377,0.0349102008800811,0.016270968662001856,0.014804037004461097,0.015459473875083752,0.007447687339630166,0.01473820696905281,0.002168008420305605,0.0024680478071072054,0.0016833845293149352,0.0016178627265617251,0.11026329995081299,0.036439334540631405,0.03641231514543499,0.014183765277266502,0.029971225187182426,0.03998653590679169,0.0031887092627584934,0.010579177178442478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7863330841064453,0.6014384031295776,3.0885279178619385,0.5061229467391968,6.256626605987549,5.221704483032227,8.353225708007812
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.01634767045280838,0.3003239333629608,0.0,0.0,0.0,0.0,0.0,0.01645046806792511,0.3004453480243683,0.012689097102649021,0.0004554644110612571,0.014421776342602062,0.005924971774220467,0.0025750400964170694,0.001188086811453104,0.046101778745651245,0.0011177804553881288,0.0010396912693977356,0.10447993129491806,0.09988230466842651,0.014337471452341847,0.0166695462888047,0.01203201524913311,0.011436901055276394,0.02578990865389027,0.03836166115776489,0.022469106154196585,0.007294429612918739,0.035676562629419935,0.01672070397366974,0.014975369733453847,0.015652979286271535,0.007009797159247551,0.014498779750984403,0.0021362279856225156,0.00245573450186533,0.0018707719864323735,0.0018033034866675735,0.11278824956858016,0.03628641461004938,0.036259525693350454,0.014476832933723927,0.030271604657173157,0.04051382467150688,0.003291663248091936,0.010908905416727066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7737755179405212,0.5665730834007263,3.1372358798980713,0.5013929009437561,6.245978355407715,5.182075500488281,8.407344818115234
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.015826649800269908,0.2941919267177582,0.0,0.0,0.0,0.0,0.0,0.01592910507451481,0.2943132817745209,0.012631477062748699,0.0004521663358900696,0.014261459355685195,0.005748098716139793,0.0024809185415506363,0.0011677306611090899,0.04477786645293236,0.00113091676030308,0.001042823540046811,0.10641975700855255,0.10157454758882523,0.014647879884264881,0.01697796304416091,0.01220696046948433,0.011655951850116253,0.025521574581732216,0.038182329049825936,0.02271828594230606,0.007338924165430432,0.035845187844209675,0.016789052096924783,0.01507211636251337,0.015732210675346758,0.006813252894800949,0.014264614655066166,0.002130152894233217,0.00244389448210691,0.002469382481649518,0.002402392216026783,0.11093282550885758,0.0359122791609622,0.03588454277654859,0.014403649605810642,0.030629029497504234,0.04087625443935394,0.003464129287749529,0.011129436083137989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7709450721740723,0.553152322769165,3.118736505508423,0.5038809180259705,6.39080810546875,5.179836273193359,8.302083015441895
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.016128713862079962,0.2952097952365875,0.0,0.0,0.0,0.0,0.0,0.01622633917006279,0.29532262682914734,0.01262797486973854,0.0004513970634434372,0.014162137922903061,0.005704144947230816,0.0024183527566492558,0.0010123008396476507,0.043666087090969086,0.0011430294252932072,0.000988826504908502,0.10633904486894608,0.10136151313781738,0.015034120748426767,0.017342659179092893,0.012267692014575005,0.01171904057264328,0.02550336122904831,0.037938739359791106,0.0228839276026503,0.007365747722290554,0.03559882768575287,0.01656291365813202,0.014966797984355698,0.015622965144475517,0.006426474454610977,0.013771556355939407,0.0020677817379005647,0.002332324520205703,0.0020673086401075125,0.0020116062369197607,0.11229070725551575,0.035907277274989456,0.035880918119661265,0.014291882514953613,0.03060261160135269,0.04078444838523865,0.003311421489343047,0.010621631518006325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775344967842102,0.5622805953025818,3.1438560485839844,0.5040590763092041,6.3595194816589355,5.127815246582031,8.3448486328125
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.015751067933741418,0.29540953040122986,0.0,0.0,0.0,0.0,0.0,0.01585680442934765,0.2955333888530731,0.012737899635959015,0.00044610860641114414,0.014373865328264943,0.005686706863343716,0.0023057451471686363,0.0010904151713475585,0.04502037167549133,0.0010995004558935761,0.0010511789005249739,0.106214240193367,0.10136710107326508,0.015460286187083297,0.017741529308070488,0.012146237306296825,0.011599396355450153,0.025449642933403207,0.0380636453729628,0.022820445502234804,0.007290079257638531,0.03621505593087532,0.016949730235016898,0.015168193107729912,0.015838736810857772,0.006284471597076683,0.01376785708330639,0.0020600821763672303,0.0023884485774887275,0.002249502344056964,0.0021853812504559755,0.1140786081317447,0.03576729457905831,0.03574211622035964,0.014537816867232323,0.030737843364477158,0.0410696379840374,0.003461282467469573,0.011228322051465511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7664071321487427,0.5312510132789612,3.138946056365967,0.5029186010360718,6.436524868011475,5.146778583526611,8.291864395141602
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.01611997711570675,0.29329389333724976,0.0,0.0,0.0,0.0,0.0,0.016221205655727957,0.29341357946395874,0.012589774850518131,0.0004533694591373205,0.014087863041059932,0.005494748242199421,0.002245792420580983,0.0010395615827292204,0.04305059835314751,0.001154280616901815,0.0010216381633654237,0.1084139421582222,0.10326066613197327,0.015663557936039327,0.0179533504281676,0.012323928065598011,0.01179036870598793,0.025510645278390618,0.038064100194480324,0.023054440666832772,0.007339880714460898,0.036031369659338834,0.016836524221237565,0.015040874643563138,0.015691413669051513,0.0064446434126908874,0.013796702621346378,0.002083618650840385,0.0023771847262347556,0.002572578378021717,0.0025081688072532415,0.11110562680976441,0.03591069199650051,0.035883524090662255,0.014195441268384457,0.031025242060422897,0.04129151254892349,0.0034493824932724237,0.010994437150657177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7757067680358887,0.568195641040802,3.1140565872192383,0.5075902342796326,6.415530204772949,5.15349817276001,8.281539916992188
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.015953392822691575,0.29269862174987793,0.0,0.0,0.0,0.0,0.0,0.016053090413560563,0.29281920194625854,0.012812370266505967,0.00044174454524181783,0.014294373764433155,0.005590333137661219,0.002248409204185009,0.0009813302895054221,0.04341771453619003,0.0011142462026327848,0.001000500051304698,0.10694718360900879,0.10194530338048935,0.01574084703708476,0.01802719945100475,0.012351307086646557,0.01181501243263483,0.026138757951408083,0.038594269010583576,0.023141278305056724,0.007410851459967298,0.036136331944596256,0.01680193219768917,0.01514043298106182,0.01580864936769943,0.0064210109996850305,0.013872372379120406,0.0019969837014063812,0.0022930433982585384,0.0021285428665578365,0.002065893029794097,0.11527094546228303,0.036918882445696695,0.036896208827969915,0.014424480497837067,0.03092004358768463,0.041184090077877045,0.0034024498891085386,0.010904877446591854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7609575390815735,0.5228498578071594,3.164863348007202,0.5025908350944519,6.436344623565674,5.145195484161377,8.282745361328125
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.015927423873497965,0.29454755783081055,0.0,0.0,0.0,0.0,0.0,0.01603189785969227,0.29466715455055237,0.012891345706711846,0.00045028969179838896,0.014449287361866799,0.005695592612028122,0.002352377399802208,0.0011535841040313244,0.04511289298534393,0.0011275869328528643,0.001039793249219656,0.10678601264953613,0.10191488265991211,0.015965135125354062,0.018278849658612758,0.012195221148431301,0.011633288115262985,0.026814077788311616,0.03940874340151245,0.022885093435294303,0.007342293990403566,0.03639962099692955,0.01703490658617649,0.015233061968851738,0.01590538069224304,0.007091740341723003,0.014631715212983572,0.0020675315557044864,0.0024011573864479874,0.0021680835634469986,0.002108873799443245,0.11477661131954589,0.037820605999966825,0.03779451326556798,0.014591118320822716,0.031047828495502472,0.0413719080388546,0.0034627392888069153,0.011265949346125126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7683159708976746,0.5486977696418762,3.1335039138793945,0.5036284327507019,6.366713523864746,5.162196159362793,8.335928916931152
00:00:00:19.333,68,0.0,0.0,0.0,0.0,0.0,0.016421631230019225,0.29444748163223267,0.0,0.0,0.0,0.0,0.0,0.0165258923409919,0.2945716977119446,0.01297713594341545,0.0004486473626457155,0.014386753010937748,0.005678873509168625,0.002405648585408926,0.0011167448246851563,0.043647199869155884,0.0011224725749343634,0.0010481629287824035,0.10887012630701065,0.10384822636842728,0.01625313461707823,0.01861554283487596,0.01244247704744339,0.011906669475138187,0.02739205136799385,0.040024805806639786,0.02309931761055313,0.007443035649701614,0.03643856641509842,0.017064591151546554,0.015178601192886868,0.015846306865007934,0.007683558817205019,0.015190501471915894,0.002094857108893912,0.0024501972938171814,0.002297894097864628,0.002231389982625842,0.11373665332555206,0.03918358362317919,0.039160434256452346,0.014348535798490047,0.031521987169981,0.04190930351614952,0.0036483171861618757,0.011511469259858131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7686890363693237,0.5509273409843445,3.1303277015686035,0.5061100125312805,6.403986930847168,5.1683526039123535,8.288702964782715
00:00:00:21.350,68,0.0,0.0,0.0,0.0,0.0,0.016307797444518775,0.2919032573699951,0.0,0.0,0.0,0.0,0.0,0.01641235111084667,0.29202625155448914,0.013136522464107113,0.0004344034823589027,0.014460371248011722,0.005645595956593752,0.0022889128886163235,0.0010105556575581431,0.043967004865407944,0.0010826144134625793,0.001034409157000482,0.10814916342496872,0.10310421884059906,0.016611261077817043,0.018958074935500988,0.012406403198838234,0.011880670674145222,0.02788288742360153,0.040299011374241446,0.0232966787910878,0.007456570020693579,0.03662283643084824,0.01707092455325981,0.015269115257441445,0.01595509447187294,0.007665539376978225,0.01515631786163826,0.00201825894389884,0.002351781908215494,0.002435386413708329,0.0023690839298069477,0.11873570682302917,0.04013123374990365,0.040112514858442805,0.0145826805382967,0.031529027968645096,0.04193127527832985,0.0035207453183829784,0.01124632265418768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7539973855018616,0.5022209286689758,3.1743404865264893,0.5036254525184631,6.505631446838379,5.139568328857422,8.234296798706055
00:00:00:21.366,68,0.0,0.0,0.0,0.0,0.0,0.016292949040883905,0.2964841425418854,0.0,0.0,0.0,0.0,0.0,0.016398984637332307,0.29661086201667786,0.013077662839559518,0.000453976885182783,0.014488863384163761,0.005810245405882597,0.00252525950782001,0.001172832795418799,0.04414929822087288,0.0011439361842349172,0.001036030356772244,0.10773488134145737,0.10283392667770386,0.016875903658077774,0.019255309955639302,0.012370587326586246,0.011821272782981396,0.028783846636903913,0.04124435971430515,0.022865130408424608,0.007421744699823113,0.035983742004687194,0.016869934563791503,0.015098479989921932,0.015775419229499665,0.008734062722314796,0.01626418509545912,0.0021783009549998047,0.0025094184257047703,0.002009948715567589,0.0019394798437133431,0.11657387913039521,0.04104204155769579,0.04101976603763565,0.01437312737107277,0.031460199505090714,0.04183190315961838,0.003440441796556115,0.011199000291526318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7672591209411621,0.558842122554779,3.1409718990325928,0.5040260553359985,6.405068874359131,5.1115946769714355,8.325210571289062
00:00:00:22.383,68,0.0,0.0,0.0,0.0,0.0,0.01670947209313648,0.293140172958374,0.0,0.0,0.0,0.0,0.0,0.016812073988898734,0.29326316714286804,0.012930138577479343,0.000452116277301684,0.014275400153612519,0.005443490110337734,0.0021592143457382917,0.0010163229890167713,0.04243481159210205,0.0011489605531096458,0.0010163638507947326,0.10844390839338303,0.10329218208789825,0.017286709592092452,0.01970293067309919,0.012335211038589478,0.011803495697677135,0.028531163149274598,0.04081724804151436,0.023080773673261605,0.007376569907248488,0.036146311250918654,0.01692050999938202,0.015054674428528442,0.01572704577690273,0.008440065020452117,0.015721316666358794,0.0021239355585519694,0.0024282663527880523,0.0023228719364851713,0.0022618432994931936,0.11633768678948303,0.04152741230356589,0.04150769619537173,0.014286274090409279,0.03148689493536949,0.04175924137234688,0.003493804717436433,0.011131211183965206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7757152318954468,0.5751774907112122,3.160616159439087,0.5062268972396851,6.415830612182617,5.111418724060059,8.268091201782227
