Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:09.166,68,0.0,0.0,0.0,0.0,0.0,0.10233279544506058,0.5022301077842712,0.0,0.0,0.0,0.0,0.0,0.10248123543718872,0.5022603869438171,0.02329060865724205,4.7281682782340795e-05,0.010861857642931672,0.04917527362704277,0.03395862132310867,0.0023737424053251743,0.0029707991052418947,0.0011449941666796803,0.0006689855363219976,0.1488584578037262,0.14342497289180756,0.013287295698790053,0.015952558122651502,0.03348482772707939,0.03361515700817108,0.09248557236287003,0.10385786887338257,0.016520083531809407,0.011737883616948299,0.00416649541541729,0.0047486579900273326,0.0014830749847667337,0.002384977648034692,0.0832621700828627,0.09424314502194,0.002689840354801798,0.0029616134993369625,0.08732261508703232,0.0872340202331543,0.0942297719104235,0.03332443385606599,0.03331207135450778,-0.0001040372226270847,0.05730109289288521,0.07909351587295532,0.0003995765291620046,0.004445344675332308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8967275619506836,0.483867883682251,2.846262216567993,0.5236515998840332,8.465847969055176,4.799546718597412,6.7662034034729
00:00:00:10.183,68,0.0,0.0,0.0,0.0,0.0,0.10142207412739472,0.5042628049850464,0.0,0.0,0.0,0.0,0.0,0.10156781149424378,0.504289448261261,0.022378856716808893,4.8551559302723035e-05,0.009946353279933234,0.046949487179517746,0.03259335830807686,0.0017300290055572987,0.0019253743812441826,0.0011337121250107884,0.000699588330462575,0.15404777228832245,0.14806663990020752,0.013471782850637874,0.0161283036296116,0.033160485327243805,0.03338400647044182,0.08941478280197052,0.10103329124826477,0.01831662785935898,0.012234826702860566,0.005023606967420111,0.0049316730899145985,0.0015915687367373133,0.002474764472212415,0.08182334828354187,0.09267203357042297,0.0022792141517399074,0.0024682325907853606,0.08899034559726715,0.08891288936138153,0.0926425151494387,0.032926715863,0.032913642897587574,-6.448656495194882e-05,0.05683084577322006,0.07870642840862274,0.00032754463609308004,0.0040304153226315975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928666114807129,0.48127543926239014,2.919538736343384,0.5212287902832031,8.345664024353027,4.727344512939453,6.897326946258545
00:00:00:12.200,68,0.0,0.0,0.0,0.0,0.0,0.10025088692011871,0.506234884262085,0.0,0.0,0.0,0.0,0.0,0.10038913286430069,0.5062525272369385,0.021710910862210428,5.511127528734505e-05,0.009268392545025206,0.04460538551211357,0.0306761022657156,0.0015324634732678533,0.0009074463159777224,0.0011196450795978308,0.0007432118291035295,0.1583869904279709,0.15195682644844055,0.01381046627305651,0.01643549737224138,0.03290318325161934,0.033197011798620224,0.0870260558812297,0.09878305644266037,0.019496072236122933,0.01241720649334774,0.006080047710970683,0.005341840041228304,0.0016480416019759654,0.0025358271568201255,0.08092303144618515,0.09167142327263977,0.0020989376964665007,0.0023044353855051947,0.09013090282678604,0.0900677740573883,0.09179883525655144,0.032780685720212074,0.03276655952563481,-3.860741708194837e-05,0.05631469190120697,0.07828177511692047,0.00027145634521730244,0.003799814498052001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892299473285675,0.4840458631515503,2.9227166175842285,0.5234232544898987,8.276314735412598,4.676047325134277,7.017462253570557
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.09879635413191223,0.5076037049293518,0.0,0.0,0.0,0.0,0.0,0.0989283431218077,0.5076192617416382,0.021134256634778786,7.208131137304008e-05,0.00878078111952691,0.0423324778676033,0.02847256138920784,0.0014231544919312,0.0006079361774027348,0.0011061691911891103,0.0007923772791400552,0.161851704120636,0.15513326227664948,0.01418168636769798,0.01676049046208485,0.032500870525836945,0.032874204218387604,0.08500556420425094,0.09702531995550583,0.02014825402354511,0.012367428427203541,0.007189200661856308,0.005956287666458816,0.0016313108500774264,0.002520894193905792,0.08031653835218444,0.09106235505602905,0.002180364060925474,0.0024474708766607668,0.09137678891420364,0.0913119688630104,0.09116957785332061,0.0328650256652056,0.03285075285155604,-1.35579703055555e-05,0.05588650703430176,0.07788874953985214,0.0002353612653678283,0.0036842215340584517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8710528016090393,0.4755311608314514,2.835662603378296,0.5267983675003052,8.388387680053711,4.5577497482299805,7.143221855163574
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.09721661808374435,0.5087730288505554,0.0,0.0,0.0,0.0,0.0,0.09734251381586975,0.5087828636169434,0.0207033140781987,8.600495493737981e-05,0.008419038151833496,0.040410518646240234,0.025975659489631653,0.0017015719786286354,0.000587498361710459,0.001137104001827538,0.0007980534574016929,0.1646226942539215,0.15754395723342896,0.014485240265471844,0.01706605751588189,0.03207651525735855,0.03249545395374298,0.08312077451752609,0.09537638876450089,0.020451301509370346,0.012180618773761158,0.008223956802361012,0.006472883673182726,0.0016068616785345148,0.002494075648578906,0.08013255762926941,0.09084902737139526,0.0024586308319613837,0.002766055025980816,0.09338828921318054,0.09332838654518127,0.09015638605072579,0.032868514308043516,0.032854402998273545,2.0169913113932125e-05,0.055559854954481125,0.07755733281373978,0.0002519692061468959,0.003738381899893284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8667835593223572,0.4780172109603882,2.776724338531494,0.5263068079948425,8.341787338256836,4.580692768096924,7.231122016906738
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.0955194911370462,0.5098296403884888,0.0,0.0,0.0,0.0,0.0,0.09563542810949112,0.5098339915275574,0.020373238967786752,9.20479724300094e-05,0.0082073638262949,0.03871344402432442,0.0233334731310606,0.002562271896749735,0.0006447650375775993,0.0011634775437414646,0.0007943776436150074,0.16666826605796814,0.15911675989627838,0.014854518827890979,0.01743637676551663,0.03168077766895294,0.032121796160936356,0.08177786469851547,0.09414846748154862,0.020406298492433205,0.011749203684233227,0.009269028596172095,0.007199949232896032,0.00162101044986547,0.002492230469842968,0.08088708147665802,0.09137854356406738,0.0030275970789485074,0.0033942408715240623,0.09643669426441193,0.09638267755508423,0.08925470414272278,0.03311269965127197,0.03310090812724059,5.213648182689212e-05,0.055338941514492035,0.07726019620895386,0.00029202381847426295,0.003945479169487953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700697422027588,0.48438161611557007,2.7704646587371826,0.5275240540504456,8.305832862854004,4.623178958892822,7.229930400848389
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.09397820980578979,0.5107747912406921,0.0,0.0,0.0,0.0,0.0,0.09409071887915862,0.5107858180999756,0.020042299841571198,9.623907681088895e-05,0.008164867642802706,0.03738195076584816,0.020755913108587265,0.0027392941992729902,0.0007483975496143103,0.0011929897591471672,0.0007905372767709196,0.1678817868232727,0.15980739891529083,0.015262073320120875,0.017850075332491718,0.031107816845178604,0.03159351274371147,0.08054295929471131,0.09319242836055741,0.02024174181563984,0.011208942159266547,0.010415289747975846,0.008171751870638686,0.0016119470440579056,0.002464843358049512,0.08154945633888366,0.09203926285468109,0.003943702572623677,0.004419715266789265,0.1004558876156807,0.10039322078227997,0.08852263984713776,0.03454156429121586,0.03453140525526269,7.597715011797845e-05,0.055055294185876846,0.07693226635456085,0.0003495786804705858,0.004278126172721386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8684642314910889,0.489058256149292,2.8636510372161865,0.5256801843643188,8.331316947937012,4.625568389892578,7.1079840660095215
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.09300909902067596,0.5121874809265137,0.0,0.0,0.0,0.0,0.0,0.09311594529846726,0.5121926665306091,0.019750403996319197,8.911199984140694e-05,0.008141212405608854,0.03612232208251953,0.018308766186237335,0.0028901188634335995,0.0009805912850424647,0.0012138140155002475,0.000790680933278054,0.1687183380126953,0.16015733778476715,0.015461466008690226,0.018060225143296978,0.030668921768665314,0.031174981966614723,0.07980049475341675,0.0925652965640091,0.0199612017468594,0.010659776075079726,0.011520171146129018,0.009143963667686845,0.0016119630768288231,0.0024322756884115793,0.08215657172070098,0.0925417613590416,0.004756171364033384,0.005252915820043764,0.10505888611078262,0.10500365495681763,0.08790747298615029,0.03624261652624668,0.0362347111652192,0.00010163038678001612,0.054597944021224976,0.07640804350376129,0.00041314284317195415,0.004517057444900274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8788513541221619,0.497003972530365,3.0965170860290527,0.5174530744552612,8.116451263427734,4.639128684997559,7.071594715118408
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.09238913385982193,0.5133526921272278,0.0,0.0,0.0,0.0,0.0,0.09248606728528946,0.5133534669876099,0.019654385577627907,8.635066478746012e-05,0.00816562022898365,0.03468162193894386,0.016104504466056824,0.0026429968420416117,0.00085952237714082,0.001242349622771144,0.0007712820079177618,0.16897711157798767,0.15997906029224396,0.015526651779799151,0.018144227812278448,0.030258458107709885,0.030781056731939316,0.0790806465221936,0.09176169038132828,0.019804595389369163,0.010067486822622223,0.012545178620945893,0.010115593042849655,0.0016405831558956553,0.002456628491217303,0.08216038678095292,0.09231304975372177,0.005620507567232809,0.006110892957967968,0.10989227890968323,0.10984110087156296,0.08757837790518655,0.03775060216643284,0.037744569653299934,0.00012073844845872372,0.05410738289356232,0.07589983195066452,0.00048644671915099025,0.004799125250428915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8747299909591675,0.4953976273536682,3.2823567390441895,0.5103727579116821,8.2689208984375,4.581808090209961,6.82017707824707
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.092059607768013,0.5139889121055603,0.0,0.0,0.0,0.0,0.0,0.0921539191622731,0.513986349105835,0.019569247079025343,9.079300070879981e-05,0.008227421126729813,0.0330815464258194,0.014202140271663666,0.0019379485165700316,0.0006589631666429341,0.0012777105439454317,0.000741471943911165,0.1687348484992981,0.15943987667560577,0.015750258008976597,0.01840307230123844,0.02979985997080803,0.03032097779214382,0.07844698130460419,0.09104613961790498,0.019769899516946944,0.009571807125210914,0.013499046156324291,0.010991600034302808,0.0016862772112152505,0.0025045003051901485,0.08149211035096648,0.09142144730411239,0.006197401535510731,0.006667206866513691,0.11467163264751434,0.11462265998125076,0.08735934271550574,0.03919558364077445,0.03919006917715367,0.00013794809638056904,0.05352822691202164,0.07521562278270721,0.0005203576292842627,0.004934122785925865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8559294939041138,0.489335834980011,3.2919294834136963,0.5057080984115601,8.490859031677246,4.555066108703613,6.652602672576904
00:00:00:19.333,68,0.0,0.0,0.0,0.0,0.0,0.09191854323258271,0.5144914388656616,0.0,0.0,0.0,0.0,0.0,0.09200818257913392,0.5144774913787842,0.019479857402088928,0.00010274865053361282,0.007998523692974624,0.03196100890636444,0.012437909841537476,0.0017229706281796098,0.0005682973423972726,0.0012959401356056333,0.000729708350263536,0.16815146803855896,0.15840519964694977,0.01603827298030059,0.01872679193575852,0.029452290385961533,0.030010148882865906,0.07805618196630051,0.09061437844491302,0.019754209950855597,0.009089950169071217,0.014428721523371449,0.011918691200088578,0.0016838616511029387,0.0024856321391624786,0.08079739469960052,0.09033035930053299,0.006764502328003864,0.0071333111835859015,0.11925370246171951,0.11920718848705292,0.08738429620623024,0.0409731267023915,0.04097140916358235,0.00015175134467426687,0.052793506532907486,0.07439710944890976,0.0005149433854967356,0.004849440883845091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846255362033844,0.49701356887817383,3.1661834716796875,0.5044265389442444,8.619117736816406,4.647464275360107,6.560912609100342
00:00:00:21.350,68,0.0,0.0,0.0,0.0,0.0,0.09207532757287858,0.5153447389602661,0.0,0.0,0.0,0.0,0.0,0.09215812181857315,0.5153276324272156,0.01951996850932701,0.00010848157398868352,0.00798996016341938,0.030889099463820457,0.011119098402559757,0.001507485518231988,0.0004894239827990532,0.001320399809628725,0.0006818374968133867,0.16666577756404877,0.1567603498697281,0.016390282827235505,0.019076297179555765,0.029003234580159187,0.029574250802397728,0.07794225066956559,0.0904219671882454,0.01969919202689522,0.008666067938137092,0.015269953933835621,0.012741384717806777,0.001693069392248435,0.0024920189663033628,0.08006203755045349,0.08940522408660431,0.007138634603215618,0.007479314315856905,0.12368280440568924,0.12362712621688843,0.08705083878532852,0.042207598803557365,0.04220521693986978,0.0001550570159452036,0.05221746116876602,0.07376278936862946,0.000500710099004209,0.004862976260483265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8425816893577576,0.5132739543914795,3.115072250366211,0.5023083090782166,8.593624114990234,4.821491718292236,6.456540107727051
00:00:00:21.366,68,0.0,0.0,0.0,0.0,0.0,0.09247869143401993,0.5165318846702576,0.0,0.0,0.0,0.0,0.0,0.092560458626819,0.5165162682533264,0.019440969034103354,0.0001043885204126127,0.007975386546737337,0.02994903363287449,0.009977701120078564,0.0012270313454791903,0.000476937391795218,0.0013325790641829371,0.0006683311075903475,0.1646416038274765,0.1545732468366623,0.016651214410816507,0.019377744451645765,0.028486475348472595,0.02906690165400505,0.07777165620554749,0.09041079136482452,0.01957099030794548,0.008351591128157825,0.01603202687060297,0.013467480716562024,0.0017427883055119563,0.0025102951730113887,0.07974149886368652,0.0890425115546881,0.007436615033673525,0.007744577496867113,0.12802977859973907,0.12797187268733978,0.08647272513082818,0.043136955995898764,0.0431346491959916,0.00016089290147647262,0.051692813634872437,0.07311828434467316,0.0004652224015444517,0.004841538146138191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515477180480957,0.5376327037811279,3.1678457260131836,0.49860644340515137,8.416576385498047,4.943136692047119,6.425983905792236
00:00:00:22.383,68,0.0,0.0,0.0,0.0,0.0,0.09299418427363175,0.5179738998413086,0.0,0.0,0.0,0.0,0.0,0.09306850004015778,0.5179554224014282,0.019379138556081275,0.00010180890240008011,0.007811949773942853,0.029449064284563065,0.009115923196077347,0.0011449987068772316,0.0004500154755078256,0.001303809112869203,0.0006962385959923267,0.1619950830936432,0.15168878436088562,0.01705922250265991,0.019825479612642968,0.027983885258436203,0.02859262190759182,0.07749726545134902,0.09032010134566208,0.019479580245222054,0.00807181804168271,0.01675943953304842,0.01413977264403057,0.0017161666933580184,0.00247247290669292,0.07928653323067246,0.0884425148675383,0.0077426633245293525,0.008028440543264589,0.1322726309299469,0.13221387565135956,0.08640722186610122,0.04394132474701002,0.043936863702588064,0.00016068965487647802,0.0509212389588356,0.07227617502212524,0.00048627000069245696,0.00500431377440691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8741486072540283,0.5702537894248962,3.1502583026885986,0.4987664818763733,8.32089614868164,5.004354476928711,6.415074825286865
