Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:09.166,68,0.0,0.0,0.0,0.0,0.0,0.0417015798727034,0.25763750076293945,0.0,0.0,0.0,0.0,0.0,0.041730918608699416,0.2575930655002594,0.0127209291064155,0.00025115476455539465,0.009007502195937368,0.004159263800829649,0.0020479110535234213,-0.0004272872465662658,0.022110888734459877,0.0011286556255072355,0.0009085026104003191,0.10698097199201584,0.09681664407253265,0.013074753277139911,0.016104427778034554,0.0091911181807518,0.009304658509790897,0.029274373466700365,0.03993228223254776,0.025703861959350663,0.005821341709011964,0.029434970009175873,0.012144027922082806,0.009944819858551217,0.01046242006123066,0.013454370549853172,0.020628301832223663,0.000760615980621604,0.0006879262796240795,0.09712092578411102,0.09711024165153503,0.18020889457892822,0.03318890198515579,0.03322849178547141,0.008010093122720718,0.042222242802381516,0.05463758483529091,0.001043869648128748,0.0032855558674782515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0655244588851929,0.69643235206604,2.408580780029297,0.5938204526901245,9.155987739562988,6.676839351654053,4.300459861755371
00:00:00:10.183,68,0.0,0.0,0.0,0.0,0.0,0.042162190067965545,0.2711792588233948,0.0,0.0,0.0,0.0,0.0,0.0421926446012384,0.2711390554904938,0.012762674531099414,0.00026160708512179554,0.008940762386605045,0.004156137816607952,0.0019795922562479973,-0.00037495081778615713,0.022511610761284828,0.0012477018171921372,0.0008874204941093922,0.1068965345621109,0.0968325063586235,0.013260638758901815,0.016277244919419735,0.009342143312096596,0.00941742304712534,0.02965146673689751,0.04044462780434177,0.026131387247924995,0.0058968771623944954,0.029386877462507018,0.012086754812799968,0.009882053982844296,0.010412367869507293,0.0129345704165823,0.02016902469070181,0.0006595120121616133,0.0006233811596977697,0.0956411063671112,0.0956336110830307,0.17627772986563478,0.03279881562034004,0.032834710253486714,0.008042055182158947,0.041943974792957306,0.054507941007614136,0.0009752447949722409,0.003144086105749011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0782831907272339,0.7170591354370117,2.4812123775482178,0.5930927395820618,9.124856948852539,6.557465076446533,4.333244323730469
00:00:00:12.200,68,0.0,0.0,0.0,0.0,0.0,0.04277772659363785,0.28387218713760376,0.0,0.0,0.0,0.0,0.0,0.04280866182548233,0.283825159072876,0.012844028910520706,0.0003000337746925652,0.008960772973339415,0.00422756327316165,0.0018812492489814758,-0.000396880554035306,0.022831879556179047,0.0013880972983315587,0.0007863256614655256,0.10638710111379623,0.09649834036827087,0.013614808060296047,0.01657478030852989,0.009560785256326199,0.009540778584778309,0.03039854390308029,0.04082530104092983,0.02629713915628418,0.005944355809271193,0.02931090515962307,0.012011700840093861,0.00979758677606802,0.01036195240608675,0.012974460039880314,0.020098282241672535,0.0005223226701148542,0.0005660480508790267,0.0948319137096405,0.09483425319194794,0.17237862647459382,0.032662589248360616,0.03268689404253557,0.008220082148909569,0.0415048711001873,0.054165758192539215,0.0008585150353610516,0.002955642296001315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1204428672790527,0.7873650789260864,2.49605655670166,0.5880669355392456,8.915084838867188,6.59228515625,4.381832599639893
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.04346779872677231,0.29551640152931213,0.0,0.0,0.0,0.0,0.0,0.04349623582224144,0.295467346906662,0.012710566881961632,0.0003035247209481895,0.00907978735438137,0.004346989560872316,0.0019054082222282887,-0.0003852278459817171,0.022485220804810524,0.0013959472998976707,0.0007651844643987715,0.1054815873503685,0.09584960341453552,0.014007695643846378,0.016922164488542907,0.009841185994446278,0.009791459888219833,0.030788287109529154,0.04138822296933124,0.02663673369740757,0.006001314295097236,0.029423394642550126,0.012051155961353512,0.009725655254603482,0.010298215346294841,0.01283829136531845,0.020039798892658445,0.00048102328926002676,0.0005621947343858058,0.09481039643287659,0.09481076151132584,0.1684267640277133,0.03276144859414692,0.03278351284960213,0.008305864408612251,0.04084983840584755,0.05368887260556221,0.0008245630306191742,0.002910780953243375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1261378526687622,0.757892370223999,2.5441300868988037,0.5850192308425903,8.927947998046875,6.52758264541626,4.39816427230835
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.044002511374979326,0.30651867389678955,0.0,0.0,0.0,0.0,0.0,0.044029433594455186,0.3064776360988617,0.012849582565175323,0.00029003291274420917,0.008508346398803672,0.0046029784716665745,0.002138695912435651,-0.00036026659654453397,0.021798575296998024,0.001388551783747971,0.0008032729965634644,0.10488200187683105,0.09524556994438171,0.014320548462833727,0.017220104527046837,0.010111071169376373,0.010134177282452583,0.03109223399566597,0.04210440967094925,0.026956025311579247,0.006170442625495558,0.029164393783979416,0.012065703442118167,0.009479393916786975,0.010065039234328175,0.012627790300768662,0.019777476190019284,0.0004877319880962407,0.0004407816160293377,0.09567175805568695,0.095679871737957,0.1639425516159781,0.03264382505896326,0.03267394993848979,0.007642445620149374,0.04031512886285782,0.053268976509571075,0.0008309046970680356,0.002920388476923108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1029863357543945,0.7156067490577698,2.531028985977173,0.5817008018493652,9.146612167358398,6.417469024658203,4.3610968589782715
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.0445418289313501,0.3166711926460266,0.0,0.0,0.0,0.0,0.0,0.04456799013289238,0.31662601232528687,0.012875205623041114,0.00029509037267416716,0.008388148904850245,0.004811059683561325,0.0023173419758677483,-0.00036519591230899096,0.021129660308361053,0.001377768348902464,0.0008083448046818376,0.10406270623207092,0.09464263916015625,0.014727802929231665,0.017584389403026594,0.010390501469373703,0.010398248210549355,0.03155005313848072,0.042582693696434325,0.02730399012971081,0.006280395569704571,0.029145360152760508,0.012099217737128201,0.009421901746803532,0.010022992352505741,0.012401875483601723,0.01946719739674141,0.0004376418421766503,0.0004434833624266052,0.09724809974431992,0.09726200997829437,0.1597476497541997,0.032542806524932376,0.03257161830501548,0.007490191608667374,0.039646364748477936,0.052789583802223206,0.0008278726018033922,0.0030169032979756594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1002306938171387,0.7063010334968567,2.5192787647247314,0.5797078609466553,9.23403549194336,6.3202128410339355,4.401104927062988
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.04490412623912415,0.32606592774391174,0.0,0.0,0.0,0.0,0.0,0.044937115265782014,0.32603102922439575,0.012884695631492481,0.0003002537414431572,0.008256866480690947,0.004905965644866228,0.0023500826209783554,-0.0004021877539344132,0.021127570420503616,0.0013895933516323566,0.0007872197311371565,0.10337164998054504,0.0941033586859703,0.015157951758231106,0.017985118597382273,0.010572079569101334,0.010563054122030735,0.0320974160204279,0.04327629135069832,0.027652594054175722,0.006376879289002495,0.029170323360227127,0.012065031806803303,0.009376960186546802,0.010004962937111377,0.012111914339960842,0.019239977912232954,0.00043192969982543063,0.0004150928355501515,0.09911844879388809,0.09911943227052689,0.15603100953135712,0.03262163309456274,0.03264757135330601,0.0073380423709750175,0.03900311514735222,0.052414264529943466,0.0007893921574577689,0.002974756294861436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0757535696029663,0.6792672872543335,2.525148868560791,0.5747724771499634,9.305021286010742,6.2498955726623535,4.445712566375732
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.04515173996897156,0.3350776731967926,0.0,0.0,0.0,0.0,0.0,0.04518574937084732,0.33503982424736023,0.012879845510930443,0.00030712783336639404,0.008115018492536506,0.0049843392334878445,0.00235041999258101,-0.0003383058647159487,0.020870449021458626,0.001472317730076611,0.000781209790147841,0.10321538895368576,0.09386011958122253,0.015378116661866701,0.018180997861516064,0.010831327177584171,0.010769015178084373,0.033016877987083165,0.04416506585827103,0.027966072012581673,0.006499818904593277,0.02896097170117939,0.011966470840509797,0.009268418116806851,0.009911962909759865,0.011971060347717534,0.018963802268570328,0.0004108172428913756,0.00038698170089139326,0.10115101933479309,0.10116492211818695,0.15260581522004654,0.03305018627509967,0.0330738392833731,0.007129573728889227,0.038518261164426804,0.05206255614757538,0.0007850431138649583,0.00294607225805521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0721081495285034,0.6895814538002014,2.5493805408477783,0.5719459652900696,9.299765586853027,6.151711463928223,4.52100133895874
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.04525402664060272,0.343208909034729,0.0,0.0,0.0,0.0,0.0,0.045287078788032224,0.3431679904460907,0.012920798565932999,0.0003056201967410743,0.008173766973205099,0.005092453211545944,0.002418122487142682,-0.00029941622051410377,0.02115418203175068,0.0014785741223022342,0.0007563933613710105,0.10298101603984833,0.09375704079866409,0.015468856731166027,0.01824760789587967,0.011175691150128841,0.011090019717812538,0.033781105317025835,0.04494099021271866,0.02827681263625923,0.006605479087697668,0.029102533100974045,0.012028385256110783,0.009248294984209423,0.009916053160140324,0.012019075046038132,0.018977575396712836,0.00039970761843094053,0.00034280414491173,0.10325135290622711,0.10326848179101944,0.14964437040954484,0.03368570296792201,0.033709351165456994,0.007109798025339842,0.037972260266542435,0.051700931042432785,0.0007769359508529305,0.0029515891801565886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071414828300476,0.664567232131958,2.615778923034668,0.5692998170852661,9.289329528808594,6.022103786468506,4.62421178817749
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.04512714516515923,0.3507133424282074,0.0,0.0,0.0,0.0,0.0,0.04516479489397972,0.35067519545555115,0.012846416843067246,0.0003091819817200303,0.008172560639149513,0.005137042608112097,0.0023633542004972696,-0.0002742666401900351,0.02185201831161976,0.0015449455240741372,0.0007211252814158797,0.10295034199953079,0.0938267782330513,0.015691635648492446,0.018499285522933947,0.01139659620821476,0.011268687434494495,0.03475529588134922,0.04594356941197807,0.028559826284296187,0.006694350989163074,0.02914546936950817,0.01200717563695345,0.00918220611618822,0.009871797148048344,0.012170540364325085,0.019180953112465822,0.00038326508210128436,0.000321345275114975,0.10573079437017441,0.1057470515370369,0.14667388050890365,0.03451205098190101,0.03453168366252273,0.007076604291796684,0.03750181943178177,0.05142282322049141,0.0007672859937883914,0.0029067336581647396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0784599781036377,0.6542952060699463,2.6682348251342773,0.5647646188735962,9.252459526062012,5.954104423522949,4.678886413574219
00:00:00:19.333,68,0.0,0.0,0.0,0.0,0.0,0.044878088189266814,0.35762760043144226,0.0,0.0,0.0,0.0,0.0,0.04491488429293434,0.35759177803993225,0.012775154428723144,0.0003072354302275926,0.00804085882324892,0.005202324595302343,0.0023747303057461977,-0.0002208799560321495,0.022443115711212158,0.0015619068872183561,0.0007012680289335549,0.10318421572446823,0.09402870386838913,0.01598093033252202,0.018822776870645902,0.011682267300784588,0.011534610763192177,0.03565803468131592,0.04691212623572647,0.028805419266513213,0.006793712428405542,0.02925540764489483,0.0121194834158531,0.00911985145008091,0.009821212326080856,0.012337936050442047,0.019208817517319374,0.00040575972594348995,0.00027426799888169575,0.10848591476678848,0.10849689692258835,0.14380102008342177,0.03580889429906053,0.03583026447061179,0.006959287915378809,0.03710527718067169,0.05114659667015076,0.0007874281727708876,0.002921294653788209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792728662490845,0.6436510682106018,2.7119171619415283,0.5626760721206665,9.255145072937012,5.885186195373535,4.71246862411499
00:00:00:21.350,68,0.0,0.0,0.0,0.0,0.0,0.04448832028871414,0.3639087677001953,0.0,0.0,0.0,0.0,0.0,0.044525472277671965,0.36387401819229126,0.0127254161905752,0.0003060311428271234,0.007974360975955858,0.005192298907786608,0.0023955348879098892,-0.00024874391965568066,0.02394719421863556,0.0015820509288460016,0.0006721940590068698,0.10338249057531357,0.09445690363645554,0.016340627987194902,0.019167241351016925,0.01191206555813551,0.011773671954870224,0.03650721013602295,0.047759182731038664,0.02900273760620945,0.006826895843076744,0.029699326669157144,0.012357270966454944,0.009112201321303292,0.00984066840291132,0.012501071423832721,0.019367578798792553,0.00040836112628283823,0.00025814214320795634,0.11136556416749954,0.11136769503355026,0.1407792702485701,0.03676464288129474,0.03678602674921916,0.007031666114926338,0.03678644075989723,0.051060792058706284,0.0007864694343879819,0.0029747141525149345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0723234415054321,0.6094380021095276,2.7541871070861816,0.5626646876335144,9.222332954406738,5.834050178527832,4.796962261199951
00:00:00:21.366,68,0.0,0.0,0.0,0.0,0.0,0.04373593146120918,0.3699568808078766,0.0,0.0,0.0,0.0,0.0,0.04377622127182518,0.3699302673339844,0.012644594117073022,0.0003141715133097023,0.00784621722791233,0.0052184839732944965,0.002305927686393261,-0.00023033563047647476,0.024861834943294525,0.0016731459181755781,0.0006483242032118142,0.10409855097532272,0.09521453827619553,0.016607791233840586,0.019458328738125044,0.012036468833684921,0.011871560476720333,0.0373289156608707,0.048547033247864,0.0291822839814608,0.006832620307105036,0.029800194105560188,0.012448530000900975,0.00910162594542492,0.009848838129870262,0.012832313252974948,0.019639388444155352,0.00048334159948158273,0.00030230517406174755,0.11421561241149902,0.11421310156583786,0.13784705252221421,0.03742193010871445,0.03744027175437755,0.006991075351834297,0.03681618720293045,0.051221951842308044,0.0008036885992623866,0.003023753874003887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0800751447677612,0.6197205185890198,2.7846615314483643,0.5638412833213806,9.193750381469727,5.750016212463379,4.8614888191223145
00:00:00:22.383,68,0.0,0.0,0.0,0.0,0.0,0.04305026777401703,0.3760839104652405,0.0,0.0,0.0,0.0,0.0,0.04309002402244423,0.37606292963027954,0.012576371972221355,0.0003159850602969527,0.007686011678790475,0.005261807236820459,0.0023154655937105417,-0.00021608654060401022,0.025272181257605553,0.00165236194152385,0.0006826809258200228,0.10470182448625565,0.09590598940849304,0.01703077201363391,0.019888111577835817,0.012232077307999134,0.012078801169991493,0.037976701893605004,0.049238687718991245,0.029441416285242043,0.006868844970196953,0.030301394102566985,0.012829703530060767,0.009098426979607239,0.009874915535210667,0.01312805508239088,0.019866829023712958,0.0004533573039905639,0.0003105862944973363,0.11654844135046005,0.11653921008110046,0.13560231031224151,0.038068802600918224,0.03808568572003865,0.006940639112144709,0.03669565171003342,0.05130058154463768,0.0008381654042750597,0.003198024583980441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071929931640625,0.6206387281417847,2.784437417984009,0.5649807453155518,9.184672355651855,5.702617168426514,4.9309983253479
