Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.027529488774155616,0.22503907978534698,0.0,0.0,0.0,0.0,0.0,0.027529256035487785,0.22494514286518097,0.006623867683030176,0.00033947196789085865,0.003810707535991061,0.0006929817609488964,0.00038937124190852046,-0.0005631500971503556,0.016235051676630974,0.002210578415542841,0.0006582135101780295,0.09448588639497757,0.08351003378629684,0.014002278773438152,0.016828337840971503,0.0035386276431381702,0.0038035865873098373,0.011933505124246254,0.019435450921960574,0.02210109031354698,0.0026124330774089147,0.03824165596790947,0.019266558050412864,0.009234542783976651,0.009503771113115749,0.009621770016514215,0.013570988751571866,0.0017953828990107082,0.0008239270532900566,0.10600031912326813,0.10610797256231308,0.11651038827144958,0.0324999013192157,0.032572703149964084,0.0053361691534519196,0.038469139486551285,0.0471322201192379,0.008708789944648743,0.00994239840656519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.338135838508606,0.8272033333778381,2.620086193084717,0.5555354356765747,8.102882385253906,7.357646942138672,4.1438188552856445
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.031247037299304312,0.2491844892501831,0.0,0.0,0.0,0.0,0.0,0.03125542619954533,0.2491011768579483,0.006728131995694666,0.00035692588426172733,0.0036986362016529655,0.0008069101022556424,0.00048544679884798825,-0.0004789585364051163,0.0139412060379982,0.002234075451269746,0.0006887430208735168,0.09114670008420944,0.08070629090070724,0.01434601275742844,0.017123028233078125,0.0036978155840188265,0.003935723099857569,0.013802802229990425,0.021820590494692593,0.022541194954742928,0.0027788412473974274,0.03635021427410126,0.018138193918190004,0.008768445546389884,0.00907998679773798,0.008309596768242168,0.012430035842943821,0.0013638021811403834,0.00047859486961365555,0.11299670487642288,0.11310549825429916,0.11239439100339493,0.03242621446171658,0.03249121044813404,0.005025829188525677,0.03752324730157852,0.04663670435547829,0.0066536469385027885,0.007857234217226505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234810829162598,0.7621142268180847,2.7017369270324707,0.5465402603149414,8.660882949829102,6.8783159255981445,4.060895919799805
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.03487655580141007,0.26918214559555054,0.0,0.0,0.0,0.0,0.0,0.03489038629206444,0.26909884810447693,0.006708186836968384,0.00036960485158488154,0.0035637121112807695,0.0009633412701077759,0.0005369333084672689,-0.0005516201490536332,0.01153287198394537,0.002216645749285817,0.0007282373262569308,0.08835311979055405,0.07824739813804626,0.014760719594308875,0.01745588268019566,0.004048022907227278,0.004260921385139227,0.015749368913666545,0.024007157609278983,0.023116793636562005,0.002914634900592365,0.035149654533306124,0.01745138794373459,0.008472640968078385,0.008850001814325867,0.0073164677273327445,0.011303249784694214,0.001083702708023826,0.00028253651700038104,0.11881624907255173,0.11893320083618164,0.10894082191101044,0.03232334818096918,0.03238537644196743,0.004800614435225725,0.036474380642175674,0.04617830365896225,0.004444984719157219,0.005938978865742683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2969197034835815,0.7144795656204224,2.680189609527588,0.5338945388793945,9.21335506439209,6.530500411987305,3.969025135040283
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.038293032360378114,0.28654566407203674,0.0,0.0,0.0,0.0,0.0,0.038313754006083146,0.2864690124988556,0.006608684164512501,0.00037515611620619893,0.003421803820414057,0.0011080136755481362,0.0005915930960327387,-0.0006043398752808571,0.009954153560101986,0.002228571567684412,0.0006878951098769903,0.08608578890562057,0.07621512562036514,0.01521627013375361,0.01784506109174999,0.004336549434810877,0.004505721852183342,0.017439031064008428,0.025810943926548806,0.023713585713936197,0.003069628960640507,0.034099996286891476,0.01685870462921913,0.00817500831026411,0.00862076427149248,0.006599265612216024,0.010575719156489449,0.000900785805324502,0.00016470354539151465,0.12336999922990799,0.12348277121782303,0.10621828285489304,0.032409130620875755,0.03246938207449293,0.004546695854514837,0.03555598109960556,0.04578476771712303,0.0025843775365501642,0.004321228712797165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2880281209945679,0.680962085723877,2.7197301387786865,0.526979386806488,9.408049583435059,6.278540134429932,4.014944553375244
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.04135839979262764,0.30192288756370544,0.0,0.0,0.0,0.0,0.0,0.04138044728735504,0.30185824632644653,0.00670106551772418,0.000380397483240813,0.0033280947901959336,0.0013526168186217546,0.0006692936876788735,-0.00056823855265975,0.008865457028150558,0.002419301075860858,0.00059131981106475,0.08428261429071426,0.07444059103727341,0.015447275930471991,0.018059793009622356,0.0045537808910012245,0.004616957623511553,0.019155992001887532,0.02746379130681982,0.024199516673483697,0.0032273849065300704,0.033170855212245824,0.016293415079947377,0.007911170995174752,0.008391820950569496,0.0061619609342630005,0.009928653610711956,0.0008422808227350695,4.081878420640438e-05,0.1270695924758911,0.12716424465179443,0.10417229532020142,0.03285987997117886,0.032921137549477286,0.004308496601879597,0.03511223942041397,0.04545685276389122,0.0014330032281577587,0.002998838433995843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.300955891609192,0.6718224287033081,2.874444007873535,0.5210257172584534,9.216583251953125,6.162920951843262,4.149399280548096
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.04403436287159599,0.315005362033844,0.0,0.0,0.0,0.0,0.0,0.044054920395364454,0.3149431347846985,0.006738353818395625,0.0003859980497509241,0.0032892000943051673,0.0014968517934903502,0.0007367017678916454,-0.0005705059156753123,0.00784808024764061,0.0025302281137555838,0.0005183544708415866,0.08271247148513794,0.07297777384519577,0.015548921266889094,0.018136600800623317,0.004782319068908691,0.004778904374688864,0.02067150048896616,0.02882616110459965,0.024753984414938125,0.003373794410394831,0.03256535434616753,0.015869930688916796,0.0077344208259462165,0.008241831331560421,0.005928276630794507,0.009613636342402514,0.0008151534859057136,0.0,0.13045087456703186,0.1305353343486786,0.10250082913308992,0.03350875287063788,0.03357033048378473,0.004211412277072668,0.03467090427875519,0.045222509652376175,0.0011361815268173814,0.0025970591232180595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3181719779968262,0.6746216416358948,3.029038429260254,0.5198891162872314,8.94584846496582,6.168117523193359,4.223714351654053
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.04641314145322037,0.32640430331230164,0.0,0.0,0.0,0.0,0.0,0.046442420454740216,0.32634732127189636,0.006652518224845963,0.0003958040033467114,0.0032958814803799655,0.0016988269053399563,0.0008280947804450989,-0.0005533648072741926,0.007116011343896389,0.002694398397579789,0.00047210781485773623,0.08147141337394714,0.0720653086900711,0.01577957455205418,0.01840645993253392,0.004965635947883129,0.004889213480055332,0.022453609661478177,0.030513780211552925,0.02526217882300106,0.0034979829952122305,0.03196229547462597,0.015416091931528188,0.00760703463437026,0.008148058760821286,0.0060465696359575175,0.009708525688422405,0.0007517399592787892,0.0,0.13356508314609528,0.13364984095096588,0.10112638025617995,0.03434524678095684,0.03440628204555312,0.00411965511739254,0.03440823778510094,0.04517905414104462,0.0010184231214225292,0.0024427599273622036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3392434120178223,0.6737449169158936,3.1588237285614014,0.5153578519821167,8.718371391296387,6.197646141052246,4.256263256072998
00:00:00:19.333,68,0.0,0.0,0.0,0.0,0.0,0.04844938243737091,0.33663704991340637,0.0,0.0,0.0,0.0,0.0,0.048482494228933255,0.3365912139415741,0.006810898536982822,0.00040005851769819856,0.003286150965748159,0.0019773177336901426,0.000928213878069073,-0.0005080914706923068,0.006292534992098808,0.0027743245009332895,0.00046667069545947015,0.08089740574359894,0.0715811476111412,0.016074394584653547,0.018741330103064974,0.005189154297113419,0.005067032761871815,0.024287269636030694,0.03237556106603443,0.02573053857713066,0.0036364767463948917,0.03146405961969208,0.015113603536855298,0.007485692790354529,0.008049790223033485,0.006505466959622688,0.01004713844315117,0.0007517710962548065,0.0,0.13640810549259186,0.1364809274673462,0.10040397345780762,0.03565980580207794,0.03572361328199527,0.003983745817095041,0.03432828560471535,0.045251086354255676,0.0009528177906759083,0.00239334418438375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3331763744354248,0.6667042374610901,3.2514877319335938,0.5113817453384399,8.68344497680664,6.1301350593566895,4.2739763259887695
00:00:00:21.350,68,0.0,0.0,0.0,0.0,0.0,0.05023560875421402,0.34553635120391846,0.0,0.0,0.0,0.0,0.0,0.050270331853897246,0.34548890590667725,0.00691449836979373,0.00040496676228940487,0.0032819467825417068,0.0020910503808408976,0.0009766725124791265,-0.0004904824891127646,0.005676682107150555,0.002782980212941766,0.0004625704896170646,0.08049273490905762,0.0714246854186058,0.01643328519556483,0.019087582724598248,0.0054445331916213036,0.005323377437889576,0.026173964515891456,0.0341985169596735,0.026253480816525156,0.003747311276200452,0.031099838380993006,0.01490023142395874,0.007340591091095848,0.007939809691460027,0.007135304838959522,0.010722452668360662,0.0007523694736661893,0.0,0.13890986144542694,0.13897919654846191,0.0999222792853495,0.036630211166098624,0.03669377306705013,0.00385943241417408,0.034254059195518494,0.04542432725429535,0.0008820450166240335,0.0023389251437038183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30437171459198,0.64862459897995,3.2957825660705566,0.5082944631576538,8.773578643798828,6.023225784301758,4.297032356262207
00:00:00:21.366,68,0.0,0.0,0.0,0.0,0.0,0.05173936376487625,0.35338160395622253,0.0,0.0,0.0,0.0,0.0,0.051782879676890714,0.3533419072628021,0.007019394124863348,0.00041840874473564327,0.003176502072297791,0.002422007732093334,0.0010998562211170793,-0.00047129872837103903,0.005049511324614286,0.002896669553592801,0.00044585196883417666,0.08049679547548294,0.0715930387377739,0.016704921171625798,0.019381742732235932,0.0056474595330655575,0.005498775281012058,0.027955031012786062,0.035926470560347784,0.0266682196694796,0.003843363552587481,0.030478705442005996,0.014537127045249692,0.007139019615954046,0.00777037946306881,0.00795798091067811,0.011491426052778855,0.0007882081816368104,0.0,0.14083744585514069,0.14090608060359955,0.09993293658665017,0.03729891148427881,0.03736246981046084,0.0036961433943361044,0.03429552912712097,0.04572316259145737,0.0008110858616419137,0.002238810295239091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3026459217071533,0.6420352458953857,3.2762856483459473,0.5078625679016113,8.817176818847656,5.9391560554504395,4.364428997039795
00:00:00:22.383,68,0.0,0.0,0.0,0.0,0.0,0.05308653138890999,0.3602880537509918,0.0,0.0,0.0,0.0,0.0,0.05312997194944237,0.3602587878704071,0.007213188410508852,0.0004233938525430858,0.0030797531181199346,0.0026661136653274298,0.0013751843944191933,-0.0004377788573037833,0.004369820933789015,0.0029418575577437878,0.00044267921475693583,0.08076886087656021,0.07188789546489716,0.017125682274575015,0.019821126090698245,0.005869114305824041,0.0057159531861543655,0.029593526535428773,0.037555950100306476,0.02713122221013447,0.003971894157186618,0.030072363255017547,0.014320558188247203,0.006907722522145405,0.007570547348468599,0.008558058002720451,0.012030565396899071,0.0007869189169239724,0.0,0.14203232526779175,0.14208492636680603,0.10080656037971397,0.03796600127972744,0.03802896117213536,0.003535876050591469,0.034302737563848495,0.045926839113235474,0.0007622998673468828,0.00220490712672472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2953827381134033,0.6386460065841675,3.30407977104187,0.5094403624534607,8.903644561767578,5.8264312744140625,4.368991851806641
