Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:09.166,68,0.0,0.0,0.0,0.0,0.0,0.057250170443391646,0.2278975546360016,0.0,0.0,0.0,0.0,0.0,0.057269652061257934,0.22790086269378662,0.01596039125853895,8.076548692770302e-05,0.005591661518020363,0.003130383789539337,0.0012353482889011502,-0.00028464500792324543,0.006397954188287258,0.0037537342868745327,0.0005220338935032487,0.09952385723590851,0.08209135383367538,0.013208997841973264,0.015998678111489247,0.006913511082530022,0.0070648472756147385,0.05273137908670311,0.06095576431682205,0.033351998426092225,0.007082010213995151,0.02566736041292343,0.008323643535155916,0.003567179445430827,0.004068815149366856,0.022839490673477975,0.025373757290983925,0.0016264856339746059,0.0005876456302752189,3.118716267636046e-05,6.126299558673054e-05,0.4306273191852515,0.10379397425076309,0.10408246816913116,0.003506434615701437,0.067766934633255,0.07839310169219971,0.0005026636645197868,0.000715573551133275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354666471481323,0.9337304830551147,3.3834547996520996,0.569969117641449,7.651745796203613,7.1436591148376465,4.246281147003174
00:00:00:10.183,68,0.0,0.0,0.0,0.0,0.0,0.06007217137833313,0.2522125840187073,0.0,0.0,0.0,0.0,0.0,0.060098535542858274,0.25223734974861145,0.0157777773497077,9.73717833403498e-05,0.005550987564906378,0.003086282406002283,0.0012618950568139553,-0.0002786070399452001,0.0073644546791911125,0.003945948556065559,0.0004877799656242132,0.096771240234375,0.07986091077327728,0.01340478782653886,0.016176718106234892,0.006876091472804546,0.006930485367774963,0.053443662802084964,0.061755480644884564,0.03362165895033378,0.007182935849068137,0.02520559859299732,0.008066688346617498,0.0035474085420423174,0.004091910895298939,0.021123470023048593,0.023777937851562347,0.0013587506237214626,0.0004344213226651712,2.7963742468273267e-05,4.342570900917053e-05,0.42097431718977724,0.09929725824608338,0.09957854151649781,0.003510932670906186,0.06613180041313171,0.07729882746934891,0.0004324023029766977,0.0006535465945489705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428269267082214,0.9026982188224792,3.586531400680542,0.5644033551216125,7.532494068145752,6.936703205108643,4.400010108947754
00:00:00:12.200,68,0.0,0.0,0.0,0.0,0.0,0.06231081688704529,0.27587711811065674,0.0,0.0,0.0,0.0,0.0,0.062346203840796435,0.2758985757827759,0.015835437020185625,0.00011037573131034151,0.0056837040156529905,0.003016846487298608,0.001170549658127129,-0.0003606635727919638,0.007360814139246941,0.003975788131356239,0.00046545834629796445,0.09380359947681427,0.07763432711362839,0.013785631996355652,0.016476573911005554,0.006890282034873962,0.006794288754463196,0.054473102071729965,0.062141775344533,0.033867681551399076,0.007243068841427422,0.025592879177243157,0.008253919490971337,0.003522137129431176,0.004082033109583683,0.019731845137324372,0.022174936936646957,0.0012704751018120897,0.0003235498277912763,2.2434220227296464e-05,2.7063042580266483e-05,0.41170777083322874,0.09556347880047165,0.09584123495064881,0.003342149779200554,0.06466729938983917,0.07613193243741989,0.0004126356216147542,0.0006011350196786225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416251182556152,0.9178497791290283,3.685619354248047,0.561263382434845,7.201015949249268,7.062979698181152,4.493564128875732
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.06458199908039475,0.29906439781188965,0.0,0.0,0.0,0.0,0.0,0.06461984253386749,0.299112468957901,0.015679597172803688,0.00012971489923074841,0.005593081177608657,0.0030541811138391495,0.0011774339945986867,-0.00036369863664731383,0.00741284154355526,0.0040998561307787895,0.00047534823534078896,0.09126856923103333,0.07545094192028046,0.014164615603255075,0.01680942826559752,0.006946328096091747,0.0068202237598598,0.055165750494991915,0.06306992845908592,0.03406797072445664,0.007290045877560024,0.02542759425171055,0.008310265078444214,0.0034572759761224746,0.004045567503082953,0.018151732522659454,0.020812603845816346,0.001162587975861659,0.00028176352819321733,4.56895686511416e-05,1.695707396720536e-05,0.40357944072925905,0.09222350270470109,0.09249700606367828,0.0032281270250678062,0.06326601654291153,0.07504794746637344,0.00037339251139201224,0.0005938883405178785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514577984809875,0.9166980385780334,3.775681734085083,0.5574042201042175,7.092881679534912,6.993820667266846,4.570682525634766
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.06652360113742858,0.32020556926727295,0.0,0.0,0.0,0.0,0.0,0.06655538113545365,0.3202836513519287,0.015446606298135547,0.00014410578296519816,0.005407646420854411,0.0031804111786186695,0.0012838200200349092,-0.00026139323017559946,0.007290518842637539,0.004163714125752449,0.000529748504050076,0.08939381688833237,0.07368145138025284,0.01443661658687725,0.01715925653298303,0.0071885185316205025,0.007104959338903427,0.05552533272909111,0.06449989754569557,0.034195178920259015,0.0072654931057123,0.024898278878502846,0.008339397070727348,0.003406370957033105,0.004006483206617737,0.016506489916366385,0.019715934394288693,0.0010569116604075336,0.00023549978517089848,6.401442078640684e-05,1.8978267689817585e-05,0.39603950679614625,0.08944893850040506,0.08971796852005395,0.0031189010478556156,0.06204790994524956,0.073997862637043,0.0003240607329644263,0.0006303883856162429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9553931355476379,0.8942335247993469,3.806675910949707,0.5544689297676086,7.275425910949707,6.752859115600586,4.605746269226074
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.06800999552108704,0.33822688460350037,0.0,0.0,0.0,0.0,0.0,0.06804114488633896,0.3383066952228546,0.015482451552580318,0.0001522375678177923,0.005347457998504401,0.003333586733788252,0.0013446322409436107,-0.000260048545897007,0.007002889644354582,0.004128880798816681,0.0005431163590401411,0.08747134357690811,0.07206664234399796,0.014823901114399313,0.017538664294960486,0.00737857585772872,0.007286665495485067,0.056317386780129014,0.0656935341660331,0.03429950230229057,0.007340590836905041,0.024564482431450846,0.008335980234702292,0.0032852862190097666,0.003916823622321305,0.015600068869798813,0.019001137503371734,0.001011915607272873,0.00022364206389579563,6.67157000862062e-05,2.299681364092976e-05,0.3891175061713788,0.0868603460454577,0.08712621402796333,0.003044157987460494,0.06090797483921051,0.07308444380760193,0.00026240746956318617,0.0006306253490038216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499809145927429,0.8690407276153564,3.8246047496795654,0.5498361587524414,7.43046236038208,6.535090446472168,4.6857428550720215
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.06928963066369613,0.3535081446170807,0.0,0.0,0.0,0.0,0.0,0.06932996596282257,0.3536013662815094,0.0155385905774716,0.00016341455921065062,0.0053019340853221325,0.00341775338165462,0.0014021971728652716,-0.00030227485694922507,0.00670766131952405,0.004159634932875633,0.0005197411519475281,0.085562564432621,0.07053336501121521,0.015240616841258783,0.017957446540778795,0.007501548156142235,0.007395346183329821,0.057232383660470204,0.0669042095643042,0.03452700262708794,0.007427118717880325,0.02437901144053795,0.008389749339646655,0.0031822019575891494,0.0038619000959641933,0.014924289654494553,0.01861418502144583,0.0009837226999387515,0.0002290302284508494,8.373759919777513e-05,3.367796671227552e-05,0.38243700263533814,0.08426385523831786,0.08452512399672432,0.00294517376460135,0.05975663289427757,0.07225882261991501,0.00022885124781168997,0.0006253813044168055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9488813877105713,0.8455007076263428,3.869344472885132,0.5454614758491516,7.495638370513916,6.357736587524414,4.767587184906006
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.07054121757955963,0.3670399487018585,0.0,0.0,0.0,0.0,0.0,0.07058702870110092,0.3671456277370453,0.015524728048355007,0.000175220295204781,0.005203366752685866,0.0035039891954511404,0.0015029301866889,-0.0003279286902397871,0.006541120354086161,0.004284938331693411,0.00048502476420253515,0.08400873094797134,0.06921128928661346,0.015437450702864484,0.018184670699436085,0.007650418672710657,0.0074933432042598724,0.05847630723625061,0.06832072732200851,0.034908260379829255,0.007534101052477646,0.024226055088673478,0.008389618459280396,0.0030757381341744517,0.0037935291269290306,0.014587969680290948,0.018333086406653785,0.0009609380417259169,0.000169178878301519,8.593343227403238e-05,2.9537230147980154e-05,0.3762529849888568,0.08156028685665193,0.08181733112657036,0.002850130433216691,0.05873514339327812,0.07144544273614883,0.0001893506560008973,0.000613932148553431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941415548324585,0.8207402229309082,3.9267148971557617,0.5399258136749268,7.5321502685546875,6.2167768478393555,4.853426933288574
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.07161734728927292,0.3788692057132721,0.0,0.0,0.0,0.0,0.0,0.07166625427221268,0.37897706031799316,0.01549962891239811,0.00018241607176605612,0.005124648296050915,0.0036023547872900963,0.0015619948972016573,-0.00038885895628482103,0.006274188868701458,0.004279921762645245,0.00045250981929712,0.0823318287730217,0.06793709099292755,0.015525801220354053,0.01826551313262539,0.007830699905753136,0.007668407633900642,0.05959959108367508,0.06957952753023308,0.03532011097014252,0.007650140360014839,0.024123704968821488,0.008421719842284079,0.0029809299160121726,0.003733166500041294,0.014281069452619057,0.01820234621089321,0.000918322577650062,0.00016193117278840514,9.902976307785138e-05,4.596188591676764e-05,0.3700401068058575,0.0789306484416909,0.0791859343327855,0.0027922603767365217,0.057698506861925125,0.07074442505836487,0.00015736858767922968,0.0006098903832025826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9573971033096313,0.8160198330879211,4.028866767883301,0.5356012582778931,7.372166156768799,6.159181594848633,4.954803466796875
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.07268248047824097,0.38909780979156494,0.0,0.0,0.0,0.0,0.0,0.07274155807685821,0.3892137110233307,0.015449244578312473,0.0002001237153308466,0.005121820296562281,0.00369583279825747,0.0016525760293006897,-0.00040303889545612037,0.0062420605681836605,0.004461468663066626,0.0004101768136024475,0.08070452511310577,0.06660418212413788,0.015751510303145404,0.018530790750459433,0.00796717219054699,0.0077494545839726925,0.06101683973642029,0.07103488596294816,0.03571863841975418,0.007788011004775915,0.023992515580870056,0.008317605750179626,0.0029538543834722567,0.0037382947987908747,0.014072681041300335,0.017989497241599046,0.0008778764843472213,0.00015525350547231277,0.00010135077172890306,5.068734390079044e-05,0.36380821465588015,0.07605955374537941,0.07631167244255838,0.002758832648396492,0.05679721757769585,0.07005682587623596,0.0001501427177572623,0.0005964501178823411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976537823677063,0.8200068473815918,4.072622299194336,0.5351001024246216,7.233174800872803,6.189474582672119,4.9877610206604
00:00:00:19.333,68,0.0,0.0,0.0,0.0,0.0,0.0736547636519896,0.3983938992023468,0.0,0.0,0.0,0.0,0.0,0.07371498065576355,0.39851275086402893,0.015482052805068779,0.00021258144988678396,0.0050827501522393796,0.0038188293110579252,0.0018207255052402616,-0.00040987078682519495,0.006087115500122309,0.004478766117244959,0.00041820734622888267,0.0794065073132515,0.0655536875128746,0.016045356994514932,0.01886370618404573,0.008183282800018787,0.007957265712320805,0.06250300183796456,0.07272353022551833,0.036027326643756255,0.007907031266584654,0.02386113327601265,0.008252629757743197,0.0028754537278962516,0.0036793201574099638,0.013916067741063423,0.01779117598936861,0.000896617542601298,0.00014485037436068473,0.00011254214041400701,5.641177267534658e-05,0.35820762216805846,0.07385152652897775,0.07410245910953286,0.002664833329617977,0.05590010806918144,0.0693436935544014,0.00011730294500011951,0.0005738849868066609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574233889579773,0.8033739328384399,4.028146743774414,0.5316444635391235,7.445013046264648,6.129265308380127,4.921216011047363
00:00:00:21.350,68,0.0,0.0,0.0,0.0,0.0,0.07450422847038148,0.4067874848842621,0.0,0.0,0.0,0.0,0.0,0.0745650956573793,0.40690311789512634,0.015540962658475476,0.00021883680892642587,0.005120457987820044,0.003946224693208933,0.0019111052388325334,-0.0004284817259758711,0.006009268574416637,0.0045021274127066135,0.00041080504888668656,0.07826472073793411,0.0646577998995781,0.01641325684166325,0.019215176005520404,0.008415758609771729,0.008174060843884945,0.06415525674876252,0.07438894731772576,0.0362523592806279,0.008026271215456762,0.0235792037000066,0.00816486325783988,0.0027565675949597786,0.003591476232112541,0.013848965272847957,0.017761659236512375,0.0008940783233626318,0.00017331266469788295,0.00013042114733252674,7.477894541807473e-05,0.35269228221670595,0.07178469898737214,0.07203560100806083,0.0025652837939560413,0.05517056584358215,0.06883034110069275,8.546989556634799e-05,0.0005515010561794043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9334436655044556,0.7786218523979187,4.0500993728637695,0.5258835554122925,7.613285541534424,5.997452259063721,4.908330917358398
00:00:00:21.366,68,0.0,0.0,0.0,0.0,0.0,0.07519746462022675,0.41469475626945496,0.0,0.0,0.0,0.0,0.0,0.07526233389623199,0.4148223102092743,0.015529571614233456,0.0002302318753208965,0.005077558427861714,0.004016626160591841,0.0020630767103284597,-0.000431966211181134,0.005811772309243679,0.004691270645707846,0.0003922095929738134,0.07768873870372772,0.06414046883583069,0.016682696388019436,0.019517253888494804,0.00862244050949812,0.008327637799084187,0.06592441721786324,0.0762397870694754,0.03651733215035843,0.00815379683976099,0.023284743329936866,0.007976719931965819,0.0026433609370200683,0.0034899401179027223,0.014020355826605758,0.01786057070854296,0.0009540180297497959,0.00022327776425094185,0.0001402839261572808,7.83343639341183e-05,0.3476236701088269,0.07048081682328514,0.07073132172720895,0.002462737960740924,0.054676055908203125,0.06842811405658722,7.259886479005218e-05,0.0005080945556983352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9374401569366455,0.7798669338226318,4.1058669090271,0.5239008665084839,7.54761266708374,5.992453098297119,4.914580821990967
00:00:00:22.383,68,0.0,0.0,0.0,0.0,0.0,0.07576307006493348,0.4223838448524475,0.0,0.0,0.0,0.0,0.0,0.07582525628624771,0.4225162863731384,0.015535320696193199,0.00023030444572214037,0.004968767472794081,0.004136730916798115,0.0023149254266172647,-0.0004211181658320129,0.00514607410877943,0.004721179138869047,0.0004279729619156569,0.07758104801177979,0.06415873020887375,0.01710208956728144,0.019961267331688733,0.00890294648706913,0.008591288700699806,0.06775037866155029,0.07821479287255188,0.03693700770219704,0.008303549259037247,0.023223037061684874,0.007948638656872033,0.0025178946839778567,0.003383501263915596,0.014200363130996799,0.018021059439534033,0.0009562081570718908,0.0002392541375481254,0.00015287242422346026,8.237436122726649e-05,0.34341099859520813,0.07045128120373084,0.07069909123038529,0.002369536552578211,0.05438254028558731,0.06836675852537155,4.970472218701616e-05,0.0005077125388197601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93569016456604,0.7801759839057922,4.184356689453125,0.519848644733429,7.498516082763672,5.942618370056152,4.935175895690918
